block,y,x,count
revenue_streams,23,71,1
revenue_streams,40,57,1
revenue_streams,59,46,1
revenue_streams,59,45,1
revenue_streams,59,50,1
revenue_streams,59,54,1
revenue_streams,59,51,1
revenue_streams,59,75,1
revenue_streams,59,60,1
revenue_streams,7,31,1
revenue_streams,7,45,1
revenue_streams,59,71,1
revenue_streams,59,59,1
revenue_streams,59,67,1
revenue_streams,59,65,1
revenue_streams,59,62,1
revenue_streams,59,80,1
revenue_streams,40,71,1
revenue_streams,42,18,1
revenue_streams,40,74,1
revenue_streams,60,8,1
revenue_streams,17,58,1
revenue_streams,59,85,1
revenue_streams,40,81,1
revenue_streams,17,56,1
revenue_streams,60,1,1
revenue_streams,40,76,1
revenue_streams,31,72,1
revenue_streams,7,35,1
revenue_streams,40,86,1
revenue_streams,40,83,1
revenue_streams,29,76,1
revenue_streams,40,84,1
revenue_streams,42,17,1
revenue_streams,23,70,1
revenue_streams,60,6,1
revenue_streams,7,41,1
revenue_streams,41,0,1
revenue_streams,40,87,1
revenue_streams,60,7,1
revenue_streams,60,5,1
revenue_streams,60,13,1
revenue_streams,7,87,1
revenue_streams,60,57,1
revenue_streams,29,81,1
revenue_streams,60,30,1
revenue_streams,17,80,1
revenue_streams,41,80,1
revenue_streams,31,83,1
revenue_streams,7,48,1
revenue_streams,60,25,1
revenue_streams,60,14,1
revenue_streams,60,29,1
revenue_streams,8,30,1
revenue_streams,60,27,1
revenue_streams,17,62,1
revenue_streams,41,15,1
revenue_streams,7,64,1
revenue_streams,60,38,1
revenue_streams,41,22,1
revenue_streams,17,64,1
revenue_streams,7,69,1
revenue_streams,60,35,1
revenue_streams,7,86,1
revenue_streams,60,53,1
revenue_streams,41,28,1
revenue_streams,41,33,1
revenue_streams,41,27,1
revenue_streams,41,25,1
revenue_streams,17,67,1
revenue_streams,17,65,1
revenue_streams,7,67,1
revenue_streams,17,79,1
revenue_streams,17,69,1
revenue_streams,7,65,1
revenue_streams,60,45,1
revenue_streams,29,79,1
revenue_streams,24,0,1
revenue_streams,60,40,1
revenue_streams,7,85,1
revenue_streams,60,48,1
revenue_streams,60,49,1
revenue_streams,60,46,1
revenue_streams,41,31,1
revenue_streams,17,73,1
revenue_streams,17,78,1
revenue_streams,7,78,1
revenue_streams,7,84,1
revenue_streams,7,79,1
revenue_streams,8,4,1
revenue_streams,41,38,1
revenue_streams,61,6,1
revenue_streams,60,78,1
revenue_streams,60,59,1
revenue_streams,7,90,1
revenue_streams,60,75,1
revenue_streams,8,20,1
revenue_streams,18,1,1
revenue_streams,60,86,1
revenue_streams,8,5,1
revenue_streams,61,1,1
revenue_streams,60,84,1
revenue_streams,61,0,1
revenue_streams,8,13,1
revenue_streams,8,6,1
revenue_streams,8,11,1
revenue_streams,60,92,1
revenue_streams,8,19,1
revenue_streams,41,48,1
revenue_streams,41,47,1
revenue_streams,8,18,1
revenue_streams,61,2,1
revenue_streams,61,30,1
revenue_streams,41,57,1
revenue_streams,41,58,1
revenue_streams,61,8,1
revenue_streams,27,59,1
revenue_streams,41,65,1
revenue_streams,61,7,1
revenue_streams,36,54,1
revenue_streams,41,74,1
revenue_streams,61,11,1
revenue_streams,31,82,1
revenue_streams,61,21,1
revenue_streams,27,58,1
revenue_streams,61,20,1
revenue_streams,31,77,1
revenue_streams,61,28,1
revenue_streams,61,27,1
revenue_streams,18,6,1
revenue_streams,8,24,1
revenue_streams,18,5,1
revenue_streams,27,68,1
revenue_streams,61,37,1
revenue_streams,61,63,1
revenue_streams,61,36,1
revenue_streams,62,22,1
revenue_streams,63,29,1
revenue_streams,62,2,1
revenue_streams,46,8,1
revenue_streams,41,84,1
revenue_streams,46,17,1
revenue_streams,61,48,1
revenue_streams,61,42,1
revenue_streams,9,81,1
revenue_streams,61,60,1
revenue_streams,66,17,1
revenue_streams,61,46,1
revenue_streams,61,49,1
revenue_streams,38,59,1
revenue_streams,61,52,1
revenue_streams,33,81,1
revenue_streams,8,39,1
revenue_streams,8,36,1
revenue_streams,61,74,1
revenue_streams,24,53,1
revenue_streams,61,85,1
revenue_streams,61,84,1
revenue_streams,42,29,1
revenue_streams,62,8,1
revenue_streams,8,43,1
revenue_streams,62,19,1
revenue_streams,8,46,1
revenue_streams,62,6,1
revenue_streams,43,60,1
revenue_streams,42,40,1
revenue_streams,62,18,1
revenue_streams,62,10,1
revenue_streams,45,42,1
revenue_streams,42,47,1
revenue_streams,27,67,1
revenue_streams,24,16,1
revenue_streams,62,15,1
revenue_streams,45,50,1
revenue_streams,62,27,1
revenue_streams,38,57,1
revenue_streams,18,54,1
revenue_streams,62,24,1
revenue_streams,63,28,1
revenue_streams,62,39,1
revenue_streams,62,37,1
revenue_streams,8,58,1
revenue_streams,45,45,1
revenue_streams,8,69,1
revenue_streams,8,61,1
revenue_streams,9,3,1
revenue_streams,38,37,1
revenue_streams,62,43,1
revenue_streams,62,42,1
revenue_streams,62,57,1
revenue_streams,37,83,1
revenue_streams,62,60,1
revenue_streams,62,46,1
revenue_streams,42,64,1
revenue_streams,42,65,1
revenue_streams,18,41,1
revenue_streams,45,55,1
revenue_streams,18,47,1
revenue_streams,62,81,1
revenue_streams,9,2,1
revenue_streams,63,24,1
revenue_streams,34,71,1
revenue_streams,63,2,1
revenue_streams,63,0,1
revenue_streams,18,45,1
revenue_streams,27,71,1
revenue_streams,9,0,1
revenue_streams,45,53,1
revenue_streams,8,78,1
revenue_streams,63,23,1
revenue_streams,34,88,1
revenue_streams,27,70,1
revenue_streams,63,20,1
revenue_streams,63,19,1
revenue_streams,8,80,1
revenue_streams,63,18,1
revenue_streams,8,81,1
revenue_streams,46,9,1
revenue_streams,36,63,1
revenue_streams,63,50,1
revenue_streams,9,25,1
revenue_streams,42,83,1
revenue_streams,9,17,1
revenue_streams,37,82,1
revenue_streams,27,75,1
revenue_streams,63,48,1
revenue_streams,42,85,1
revenue_streams,42,84,1
revenue_streams,9,19,1
revenue_streams,9,18,1
revenue_streams,63,43,1
revenue_streams,9,78,1
revenue_streams,9,22,1
revenue_streams,63,42,1
revenue_streams,9,23,1
revenue_streams,18,65,1
revenue_streams,27,82,1
revenue_streams,63,73,1
revenue_streams,63,59,1
revenue_streams,66,12,1
revenue_streams,65,6,1
revenue_streams,43,6,1
revenue_streams,63,78,1
revenue_streams,63,80,1
revenue_streams,43,10,1
revenue_streams,64,3,1
revenue_streams,9,33,1
revenue_streams,64,0,1
revenue_streams,64,1,1
revenue_streams,65,3,1
revenue_streams,27,78,1
revenue_streams,64,21,1
revenue_streams,64,8,1
revenue_streams,64,9,1
revenue_streams,18,69,1
revenue_streams,64,19,1
revenue_streams,64,49,1
revenue_streams,64,56,1
revenue_streams,43,14,1
revenue_streams,64,55,1
revenue_streams,64,54,1
revenue_streams,64,51,1
revenue_streams,18,67,1
revenue_streams,9,47,1
revenue_streams,64,86,1
revenue_streams,64,69,1
revenue_streams,64,68,1
revenue_streams,64,83,1
revenue_streams,65,2,1
revenue_streams,65,1,1
revenue_streams,27,79,1
revenue_streams,18,71,1
revenue_streams,43,23,1
revenue_streams,66,9,1
revenue_streams,65,10,1
revenue_streams,9,52,1
revenue_streams,43,58,1
revenue_streams,37,15,1
revenue_streams,19,5,1
revenue_streams,65,9,1
revenue_streams,43,33,1
revenue_streams,43,39,1
revenue_streams,65,8,1
revenue_streams,43,38,1
revenue_streams,43,35,1
revenue_streams,18,77,1
revenue_streams,18,76,1
revenue_streams,65,27,1
revenue_streams,65,15,1
revenue_streams,65,20,1
revenue_streams,65,18,1
revenue_streams,65,17,1
revenue_streams,65,26,1
revenue_streams,65,23,1
revenue_streams,24,38,1
revenue_streams,9,61,1
revenue_streams,18,85,1
revenue_streams,65,29,1
revenue_streams,65,31,1
revenue_streams,66,2,1
revenue_streams,65,37,1
revenue_streams,19,6,1
revenue_streams,33,65,1
revenue_streams,9,70,1
revenue_streams,65,51,1
revenue_streams,24,50,1
revenue_streams,43,44,1
revenue_streams,19,7,1
revenue_streams,9,64,1
revenue_streams,65,40,1
revenue_streams,65,41,1
revenue_streams,34,67,1
revenue_streams,66,1,1
revenue_streams,45,59,1
revenue_streams,28,0,1
revenue_streams,66,0,1
revenue_streams,19,9,1
revenue_streams,65,65,1
revenue_streams,19,11,1
revenue_streams,65,80,1
revenue_streams,65,77,1
revenue_streams,34,72,1
revenue_streams,9,88,1
revenue_streams,35,63,1
revenue_streams,10,8,1
revenue_streams,67,55,1
revenue_streams,66,53,1
revenue_streams,44,1,1
revenue_streams,36,71,1
revenue_streams,9,85,1
revenue_streams,9,86,1
revenue_streams,9,82,1
revenue_streams,66,20,1
revenue_streams,44,33,1
revenue_streams,66,51,1
revenue_streams,10,0,1
revenue_streams,19,18,1
revenue_streams,11,51,1
revenue_streams,43,65,1
revenue_streams,66,45,1
revenue_streams,19,37,1
revenue_streams,24,80,1
revenue_streams,66,25,1
revenue_streams,43,62,1
revenue_streams,24,67,1
revenue_streams,66,39,1
revenue_streams,66,36,1
revenue_streams,10,5,1
revenue_streams,67,40,1
revenue_streams,10,14,1
revenue_streams,45,67,1
revenue_streams,43,71,1
revenue_streams,35,73,1
revenue_streams,46,14,1
revenue_streams,10,11,1
revenue_streams,43,68,1
revenue_streams,66,80,1
revenue_streams,45,83,1
revenue_streams,43,72,1
revenue_streams,10,15,1
revenue_streams,19,26,1
revenue_streams,66,71,1
revenue_streams,43,76,1
revenue_streams,43,75,1
revenue_streams,43,74,1
revenue_streams,66,87,1
revenue_streams,45,70,1
revenue_streams,43,83,1
revenue_streams,66,83,1
revenue_streams,67,36,1
revenue_streams,67,8,1
revenue_streams,67,2,1
revenue_streams,19,32,1
revenue_streams,67,6,1
revenue_streams,67,3,1
revenue_streams,69,7,1
revenue_streams,68,30,1
revenue_streams,19,46,1
revenue_streams,44,2,1
revenue_streams,19,39,1
revenue_streams,68,23,1
revenue_streams,46,13,1
revenue_streams,10,34,1
revenue_streams,68,14,1
revenue_streams,67,65,1
revenue_streams,68,3,1
revenue_streams,68,18,1
revenue_streams,44,32,1
revenue_streams,68,17,1
revenue_streams,19,42,1
revenue_streams,68,61,1
revenue_streams,68,35,1
revenue_streams,69,4,1
revenue_streams,68,52,1
revenue_streams,10,38,1
revenue_streams,68,48,1
revenue_streams,68,68,1
revenue_streams,68,88,1
revenue_streams,10,45,1
revenue_streams,10,47,1
revenue_streams,10,48,1
revenue_streams,19,59,1
revenue_streams,19,50,1
revenue_streams,71,18,1
revenue_streams,44,9,1
revenue_streams,19,53,1
revenue_streams,69,37,1
revenue_streams,44,31,1
revenue_streams,44,15,1
revenue_streams,45,75,1
revenue_streams,69,31,1
revenue_streams,69,9,1
revenue_streams,69,27,1
revenue_streams,69,54,1
revenue_streams,24,72,1
revenue_streams,71,10,1
revenue_streams,19,54,1
revenue_streams,69,67,1
revenue_streams,24,74,1
revenue_streams,34,77,1
revenue_streams,24,73,1
revenue_streams,69,77,1
revenue_streams,34,76,1
revenue_streams,70,45,1
revenue_streams,70,87,1
revenue_streams,70,22,1
revenue_streams,19,57,1
revenue_streams,70,73,1
revenue_streams,44,28,1
revenue_streams,44,27,1
revenue_streams,70,65,1
revenue_streams,70,56,1
revenue_streams,44,26,1
revenue_streams,73,3,1
revenue_streams,35,67,1
revenue_streams,10,65,1
revenue_streams,11,2,1
revenue_streams,76,72,1
revenue_streams,20,17,1
revenue_streams,10,67,1
revenue_streams,24,84,1
revenue_streams,72,21,1
revenue_streams,38,48,1
revenue_streams,72,8,1
revenue_streams,46,1,1
revenue_streams,25,0,1
revenue_streams,76,46,1
revenue_streams,73,6,1
revenue_streams,11,1,1
revenue_streams,44,35,1
revenue_streams,44,43,1
revenue_streams,19,64,1
revenue_streams,10,70,1
revenue_streams,10,75,1
revenue_streams,74,10,1
revenue_streams,74,40,1
revenue_streams,76,0,1
revenue_streams,11,0,1
revenue_streams,44,39,1
revenue_streams,30,54,1
revenue_streams,75,54,1
revenue_streams,75,3,1
revenue_streams,10,89,1
revenue_streams,74,41,1
revenue_streams,10,88,1
revenue_streams,11,3,1
revenue_streams,81,4,1
revenue_streams,44,57,1
revenue_streams,77,32,1
revenue_streams,11,18,1
revenue_streams,11,5,1
revenue_streams,82,90,1
revenue_streams,81,60,1
revenue_streams,44,45,1
revenue_streams,11,11,1
revenue_streams,44,50,1
revenue_streams,44,48,1
revenue_streams,11,12,1
revenue_streams,36,70,1
revenue_streams,19,69,1
revenue_streams,19,70,1
revenue_streams,19,73,1
revenue_streams,19,71,1
revenue_streams,34,80,1
revenue_streams,46,0,1
revenue_streams,45,85,1
revenue_streams,11,26,1
revenue_streams,37,13,1
revenue_streams,35,68,1
revenue_streams,44,60,1
revenue_streams,44,59,1
revenue_streams,44,71,1
revenue_streams,44,68,1
revenue_streams,44,82,1
revenue_streams,11,27,1
revenue_streams,44,80,1
revenue_streams,33,78,1
revenue_streams,45,2,1
revenue_streams,45,0,1
revenue_streams,45,16,1
revenue_streams,45,10,1
revenue_streams,45,14,1
revenue_streams,11,38,1
revenue_streams,20,11,1
revenue_streams,20,10,1
revenue_streams,45,19,1
revenue_streams,45,35,1
revenue_streams,45,18,1
revenue_streams,45,17,1
revenue_streams,45,20,1
revenue_streams,20,14,1
revenue_streams,45,34,1
revenue_streams,45,27,1
revenue_streams,34,79,1
revenue_streams,38,61,2
revenue_streams,46,24,2
revenue_streams,56,68,2
revenue_streams,46,26,2
revenue_streams,52,60,2
revenue_streams,46,37,2
revenue_streams,14,37,2
revenue_streams,46,41,2
revenue_streams,13,22,2
revenue_streams,46,46,2
revenue_streams,5,67,2
revenue_streams,46,60,2
revenue_streams,46,51,2
revenue_streams,46,52,2
revenue_streams,11,60,2
revenue_streams,46,58,2
revenue_streams,46,56,2
revenue_streams,11,61,2
revenue_streams,11,62,2
revenue_streams,46,67,2
revenue_streams,30,71,2
revenue_streams,46,73,2
revenue_streams,46,71,2
revenue_streams,46,79,2
revenue_streams,46,78,2
revenue_streams,46,82,2
revenue_streams,11,66,2
revenue_streams,31,33,2
revenue_streams,46,84,2
revenue_streams,20,33,2
revenue_streams,11,74,2
revenue_streams,47,75,2
revenue_streams,47,6,2
revenue_streams,11,73,2
revenue_streams,11,72,2
revenue_streams,47,9,2
revenue_streams,47,25,2
revenue_streams,47,20,2
revenue_streams,20,34,2
revenue_streams,47,22,2
revenue_streams,11,75,2
revenue_streams,47,21,2
revenue_streams,11,78,2
revenue_streams,47,32,2
revenue_streams,47,30,2
revenue_streams,47,33,2
revenue_streams,47,45,2
revenue_streams,20,50,2
revenue_streams,47,37,2
revenue_streams,47,38,2
revenue_streams,12,35,2
revenue_streams,47,42,2
revenue_streams,47,41,2
revenue_streams,12,13,2
revenue_streams,12,6,2
revenue_streams,47,73,2
revenue_streams,12,25,2
revenue_streams,47,52,2
revenue_streams,47,66,2
revenue_streams,47,59,2
revenue_streams,47,56,2
revenue_streams,47,63,2
revenue_streams,12,31,2
revenue_streams,12,29,2
revenue_streams,47,68,2
revenue_streams,47,67,2
revenue_streams,47,70,2
revenue_streams,47,69,2
revenue_streams,20,49,2
revenue_streams,12,32,2
revenue_streams,20,46,2
revenue_streams,28,46,2
revenue_streams,12,49,2
revenue_streams,49,83,2
revenue_streams,20,53,2
revenue_streams,13,21,2
revenue_streams,20,59,2
revenue_streams,28,53,2
revenue_streams,48,11,2
revenue_streams,48,2,2
revenue_streams,12,38,2
revenue_streams,48,8,2
revenue_streams,30,79,2
revenue_streams,48,16,2
revenue_streams,48,23,2
revenue_streams,20,52,2
revenue_streams,12,41,2
revenue_streams,48,20,2
revenue_streams,12,42,2
revenue_streams,48,25,2
revenue_streams,12,47,2
revenue_streams,48,42,2
revenue_streams,30,77,2
revenue_streams,48,41,2
revenue_streams,48,44,2
revenue_streams,48,83,2
revenue_streams,20,65,2
revenue_streams,12,52,2
revenue_streams,48,63,2
revenue_streams,48,62,2
revenue_streams,12,55,2
revenue_streams,12,58,2
revenue_streams,48,74,2
revenue_streams,48,73,2
revenue_streams,49,3,2
revenue_streams,33,86,2
revenue_streams,49,8,2
revenue_streams,12,77,2
revenue_streams,49,5,2
revenue_streams,12,66,2
revenue_streams,30,82,2
revenue_streams,49,13,2
revenue_streams,49,12,2
revenue_streams,49,16,2
revenue_streams,49,20,2
revenue_streams,49,18,2
revenue_streams,21,1,2
revenue_streams,30,84,2
revenue_streams,21,0,2
revenue_streams,12,72,2
revenue_streams,12,73,2
revenue_streams,21,9,2
revenue_streams,49,36,2
revenue_streams,49,34,2
revenue_streams,49,49,2
revenue_streams,49,51,2
revenue_streams,49,52,2
revenue_streams,49,60,2
revenue_streams,49,62,2
revenue_streams,49,64,2
revenue_streams,28,61,2
revenue_streams,49,78,2
revenue_streams,49,68,2
revenue_streams,13,0,2
revenue_streams,21,13,2
revenue_streams,49,74,2
revenue_streams,13,1,2
revenue_streams,13,4,2
revenue_streams,25,60,2
revenue_streams,13,68,2
revenue_streams,50,27,2
revenue_streams,37,48,2
revenue_streams,28,82,2
revenue_streams,52,59,2
revenue_streams,51,69,2
revenue_streams,50,4,2
revenue_streams,50,7,2
revenue_streams,21,30,2
revenue_streams,50,11,2
revenue_streams,50,10,2
revenue_streams,21,25,2
revenue_streams,50,22,2
revenue_streams,37,67,2
revenue_streams,50,50,2
revenue_streams,50,33,2
revenue_streams,50,31,2
revenue_streams,13,37,2
revenue_streams,50,49,2
revenue_streams,50,38,2
revenue_streams,50,37,2
revenue_streams,50,43,2
revenue_streams,50,44,2
revenue_streams,13,36,2
revenue_streams,50,59,2
revenue_streams,35,86,2
revenue_streams,51,68,2
revenue_streams,50,82,2
revenue_streams,13,42,2
revenue_streams,50,79,2
revenue_streams,28,78,2
revenue_streams,13,40,2
revenue_streams,13,39,2
revenue_streams,21,35,2
revenue_streams,51,3,2
revenue_streams,13,46,2
revenue_streams,51,13,2
revenue_streams,51,15,2
revenue_streams,51,14,2
revenue_streams,51,27,2
revenue_streams,51,16,2
revenue_streams,25,67,2
revenue_streams,51,26,2
revenue_streams,51,19,2
revenue_streams,51,24,2
revenue_streams,51,36,2
revenue_streams,51,35,2
revenue_streams,21,39,2
revenue_streams,35,79,2
revenue_streams,51,32,2
revenue_streams,51,30,2
revenue_streams,28,77,2
revenue_streams,51,42,2
revenue_streams,51,43,2
revenue_streams,51,48,2
revenue_streams,13,65,2
revenue_streams,51,53,2
revenue_streams,0,1,2
revenue_streams,13,50,2
revenue_streams,13,57,2
revenue_streams,13,60,2
revenue_streams,28,76,2
revenue_streams,21,42,2
revenue_streams,13,63,2
revenue_streams,51,70,2
revenue_streams,14,20,2
revenue_streams,14,35,2
revenue_streams,38,15,2
revenue_streams,51,71,2
revenue_streams,25,75,2
revenue_streams,13,70,2
revenue_streams,51,73,2
revenue_streams,51,74,2
revenue_streams,0,22,2
revenue_streams,25,74,2
revenue_streams,52,8,2
revenue_streams,51,82,2
revenue_streams,52,6,2
revenue_streams,0,32,2
revenue_streams,25,73,2
revenue_streams,0,38,2
revenue_streams,13,77,2
revenue_streams,14,0,2
revenue_streams,25,76,2
revenue_streams,13,75,2
revenue_streams,29,1,2
revenue_streams,35,81,2
revenue_streams,14,1,2
revenue_streams,52,14,2
revenue_streams,21,53,2
revenue_streams,14,4,2
revenue_streams,52,19,2
revenue_streams,52,18,2
revenue_streams,0,50,2
revenue_streams,52,17,2
revenue_streams,21,52,2
revenue_streams,14,16,2
